Time,Draw Amount
00:00:00,0.818400000000372
00:05:00,1.04985473172158
00:10:00,1.27547457850595
00:15:00,1.48946102687399
00:20:00,1.68630969389873
00:25:00,1.86095601108363
00:30:00,2.00891116870032
00:35:00,2.12638504474679
00:40:00,2.21039309010722
00:45:00,2.25884445262382
00:50:00,2.27060899259999
00:55:00,2.24556126383854
01:00:00,2.18459999999898
01:05:00,2.02605481628346
01:10:00,1.83993787570835
01:15:00,1.63372485421895
01:20:00,1.4154151958553
01:25:00,1.19326059135767
01:30:00,0.975487439404781
01:35:00,0.770021146562937
01:40:00,0.584220093531251
01:45:00,0.424626889858837
01:50:00,0.296744159904484
01:55:00,0.204841556832512
02:00:00,0.151800000009657
02:05:00,0.251722729336173
02:10:00,0.385134627491479
02:15:00,0.543847707251537
02:20:00,0.718727875653299
02:25:00,0.900067959803774
02:30:00,1.07798169167523
02:35:00,1.24280728498987
02:40:00,1.38550896231846
02:45:00,1.49806477808081
02:50:00,1.57382933475871
02:55:00,1.60786050085856
03:00:00,1.59720000000154
03:05:00,1.34328147744773
03:10:00,1.05691472624371
03:15:00,0.753458834236894
03:20:00,0.449707173106839
03:25:00,0.163322282434215
03:30:00,0.0877554264138614
03:35:00,0.285907750541857
03:40:00,0.414429943198878
03:45:00,0.458095697219476
03:50:00,0.403679022108996
03:55:00,0.240417154955085
04:00:00,0.0396000000339676
04:05:00,0.822803643013923
04:10:00,1.70714283194445
04:15:00,2.66877094167377
04:20:00,3.68239203175077
04:25:00,4.72236448870167
04:30:00,5.76381874226445
04:35:00,6.78375377044827
04:40:00,7.76207742251175
04:45:00,8.68255672754535
04:50:00,9.53364630487754
04:55:00,10.3091657118254
05:00:00,11.0087999999621
05:05:00,10.9485276464521
05:10:00,10.8699590594009
05:15:00,10.8306327137427
05:20:00,10.8901769232721
05:25:00,11.1079397360733
05:30:00,11.5405750972267
05:35:00,12.2396557021213
05:40:00,13.2493829502113
05:45:00,14.6044627872276
05:50:00,16.3282130186971
05:55:00,18.4309629450163
06:00:00,20.9088000000387
06:05:00,24.7516613499766
06:10:00,28.8571548246543
06:15:00,33.1178852482058
06:20:00,37.4169197933632
06:25:00,41.6313488946196
06:30:00,45.6360528134683
06:35:00,49.3075725977293
06:40:00,52.5279814411548
06:45:00,55.1886520023183
06:50:00,57.1938171095659
